@c 0.0594586628764
@x1 0.246770202642
@mwebv 0.565199177527
@t0 58753.3728346
@x0 0.000157318737497
@z 0.14673823167
time band flux fluxerr zp zpsys
58749.37283459427 smg 6159.143984835094 6733.52492293112 26.649961612455208 ab
58752.37283459427 smg 3647.707926286453 2571.331442589116 26.746429579308874 ab
58755.37283459427 smg -348.2450070538355 2727.9228993012275 27.996725772304753 ab
58759.37283459427 smg -517.683788801529 419.05325877688676 27.4689249588696 ab
58764.37283459427 smg -1444.7022921230878 938.2148197065229 25.538935543805653 ab
58768.37283459427 smg -1801.3919219079544 1124.192071288108 28.20018303780687 ab
58771.37283459427 smg -547.0087291636315 653.9957494628982 27.70626213149061 ab
58775.37283459427 smg -623.6845329158283 1247.040503997998 27.329332808428504 ab
58779.37283459427 smg 283.6055111811321 165.15578062159167 27.264270643820925 ab
58749.37297348315 smr -8593.333282411222 6733.521045729481 24.717156291322155 ab
58752.37297348315 smr 2181.187425695527 2571.3248383721843 25.591517240648333 ab
58755.37297348315 smr 883.8903019264837 2727.890881320377 26.098787801053092 ab
58759.37297348315 smr -319.8984215100979 418.9247793800278 25.040311786254712 ab
58764.37297348315 smr -140.43198437507905 938.213057273174 24.482603469881184 ab
58768.37297348315 smr 314.41822985135207 1124.1331589262327 24.782226597182834 ab
58771.37297348315 smr 938.7866104915361 653.9587992425261 25.447225067859794 ab
58775.37297348315 smr -506.4951236794834 1247.0319263247402 25.12427164158213 ab
58779.37297348315 smr -112.10146045309595 165.1184208832693 25.086390159497988 ab
58749.373112372035 smi -10733.273125198933 6733.527065811673 26.253410499000285 ab
58752.373112372035 smi 1764.8630822010555 2571.3867107418228 27.626189038694804 ab
58755.373112372035 smi -191.22687490220488 2727.932263766789 27.422541209171932 ab
58759.373112372035 smi 617.2807889671913 419.29124901547505 27.59693457999936 ab
58764.373112372035 smi 512.1694714368523 938.3168315115586 27.38422635430489 ab
58768.373112372035 smi -70.71036387799022 1124.1563944664124 26.361704956751044 ab
58771.373112372035 smi -708.6214041305649 653.9852864500025 26.28876595730677 ab
58775.373112372035 smi 3011.3935030079047 1247.1024249082702 27.579786645007704 ab
58779.373112372035 smi -54.5361419976643 165.28575836279717 26.480769289401824 ab
58736.37283459427 kst 4.564770109341365 1.9631727310426892 25.47 ab
58736.62283459427 kst 6.060671135980184 2.088829223508328 25.47 ab
58736.87283459427 kst 0.03052370648463043 2.2144186413772147 25.47 ab
58737.12283459427 kst 8.262445240227366 2.338844411184749 25.47 ab
58737.37283459427 kst 8.07076082353513 2.461323111629532 25.47 ab
58737.62283459427 kst 4.335206655320378 2.583516931239458 25.47 ab
58737.87283459427 kst 9.382320520024672 2.7052068469041664 25.47 ab
58738.12283459427 kst 6.996045458191542 2.825123945125203 25.47 ab
58738.37283459427 kst 7.157543796603267 2.942203968153491 25.47 ab
58738.62283459427 kst 13.088296249243673 3.0562471917688745 25.47 ab
58738.87283459427 kst 8.775780899985136 3.1689781815045097 25.47 ab
58739.12283459427 kst 7.205149584920074 3.2797548828933065 25.47 ab
